Holder,Shares,Date Reported,% Out,Value,ABV
Goldman Sachs Group Inc,686389,2021-09-29,0.0347,10913585,CINR
Wells Fargo & Company,188000,2021-09-29,0.0095,2989200,CINR
Mountain Lake Investment Management Llc,163000,2021-09-29,0.008199999999999999,2591700,CINR
"Sphinx Trading, LP",100000,2021-12-30,0.0051,1650000,CINR
Acadian Asset Management. LLC,62861,2021-09-29,0.0032,999489,CINR
JP Morgan Chase & Company,45896,2021-09-29,0.0023,729746,CINR
"FMR, LLC",35000,2021-09-29,0.0018,556500,CINR
Rockefeller Capital Management L.P.,24440,2021-09-29,0.0012,388596,CINR
Equitec Proprietary Markets LLC,22416,2021-12-30,0.0011,369864,CINR
"Shapiro Capital Management Company, Inc.",16723,2021-09-29,0.0008,265895,CINR
