Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,1539610,2021-09-29,0.0641,15011197,IHIT
Wells Fargo & Company,1152180,2021-09-29,0.0479,11233755,IHIT
Integrated Wealth Concepts LLC,637828,2021-09-29,0.0265,6218823,IHIT
SIT Investment Associates Inc,584293,2021-09-29,0.024300000000000002,5696856,IHIT
Bank of America Corporation,477545,2021-09-29,0.0199,4656063,IHIT
"Baird Financial Group, Inc.",116761,2021-09-29,0.0049,1138419,IHIT
"Raymond James & Associates, Inc.",102249,2021-09-29,0.0043,996927,IHIT
Fifth Third Bancorp,50000,2021-09-29,0.0021,487500,IHIT
LPL Financial LLC,33954,2021-09-29,0.0014000000000000002,331051,IHIT
"Cypress Wealth Services, LLC",29122,2021-09-29,0.0012,283939,IHIT
