Holder,Shares,Date Reported,% Out,Value,ABV
"Shapiro Capital Management Company, Inc.",7583946,2021-09-29,0.0823,84788516,GSKY
"Vanguard Group, Inc. (The)",6232096,2021-09-29,0.0676,69674833,GSKY
Blackrock Inc.,4157379,2021-09-29,0.0451,46479497,GSKY
"Versor Investments, LP",3664983,2021-09-29,0.0398,40974509,GSKY
Millennium Management LLC,2947023,2021-09-29,0.032,32947717,GSKY
Pentwater Capital Management Lp,2425000,2021-09-29,0.0263,27111500,GSKY
"Water Island Capital, LLC",2210506,2021-09-29,0.024,24713457,GSKY
Morgan Stanley,2199904,2021-09-29,0.0239,24594926,GSKY
Galileo (PTC) Ltd,1576306,2021-09-29,0.0171,17623101,GSKY
State Street Corporation,1553022,2021-09-29,0.0169,17362785,GSKY
