Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,28687062,2021-09-29,0.0934,663531744,ORI
"Vanguard Group, Inc. (The)",27598472,2021-09-29,0.08990000000000001,638352657,ORI
State Street Corporation,21698706,2021-09-29,0.0707,501891069,ORI
"FMR, LLC",14854685,2021-09-29,0.0484,343588864,ORI
Dimensional Fund Advisors LP,7270322,2021-09-29,0.023700000000000002,168162547,ORI
Victory Capital Management Inc.,6064524,2021-09-29,0.019799999999999998,140272440,ORI
"Hamlin Capital Management, LLC",4879170,2021-09-29,0.0159,112855202,ORI
"Franklin Resources, Inc.",4310290,2021-09-29,0.013999999999999999,99697007,ORI
"Geode Capital Management, LLC",4128504,2021-09-29,0.0134,95492297,ORI
Bank Of New York Mellon Corporation,3952807,2021-09-29,0.0129,91428425,ORI
