Holder,Shares,Date Reported,% Out,Value,ABV
Janus Henderson Group PLC,3201365,2021-09-29,0.11019999999999999,38320339,BMEA
"Cormorant Asset Management, LP",3170872,2021-09-29,0.1092,37955337,BMEA
"Boxer Capital, LLC",2088405,2021-09-29,0.0719,24998207,BMEA
"Rock Springs Capital Management, LP",1165582,2021-09-29,0.0401,13952016,BMEA
Blackrock Inc.,939741,2021-09-29,0.032400000000000005,11248699,BMEA
RTW Investments LP,830794,2021-09-29,0.0286,9944604,BMEA
Aisling Capital Management LP,798757,2021-09-29,0.0275,9561121,BMEA
"Wellington Management Group, LLP",753918,2021-09-29,0.026000000000000002,9024398,BMEA
Logos Global Management LP,702320,2021-09-29,0.0242,8406770,BMEA
"Baker Brothers Advisors, LLC",524617,2021-09-29,0.0181,6279665,BMEA
