Holder,Shares,Date Reported,% Out,Value,ABV
"Highbridge Capital Management, LLC.",1780525,2021-09-29,0.08900000000000001,17680613,APAC
Citadel Advisors LLC,1679500,2021-09-29,0.084,16677435,APAC
Polar Asset Management Partners Inc.,1200000,2021-09-29,0.06,11916000,APAC
"MMCAP International, Inc. SPC",1000000,2021-09-29,0.05,9930000,APAC
"Saba Capital Management, L.P.",971539,2021-09-29,0.048600000000000004,9647382,APAC
Marshall Wace LLP,624752,2021-09-29,0.031200000000000002,6203787,APAC
"CVI Holdings, LLC",500000,2021-09-29,0.025,4965000,APAC
Karpus Management Inc,452916,2021-09-29,0.0226,4497455,APAC
Berkley W R Corp,421110,2021-09-29,0.021099999999999997,4181622,APAC
Deutsche Bank Aktiengesellschaft,410000,2021-09-29,0.020499999999999997,4071300,APAC
