Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1969767,2021-09-29,0.1101,468253011,KWR
"Vanguard Group, Inc. (The)",1534630,2021-09-29,0.0858,364812243,KWR
Durable Capital Partners LP,1495780,2021-09-29,0.0836,355576821,KWR
Price (T.Rowe) Associates Inc,1461786,2021-09-29,0.0817,347495767,KWR
"Neuberger Berman Group, LLC",934477,2021-09-29,0.052199999999999996,222143872,KWR
JP Morgan Chase & Company,573568,2021-09-29,0.0321,136348584,KWR
Eagle Asset Management Inc,464819,2021-09-29,0.026000000000000002,110496772,KWR
Brown Advisory Inc.,464097,2021-09-29,0.0259,110325138,KWR
Royce & Associates LP,439150,2021-09-29,0.0245,104394738,KWR
State Street Corporation,417226,2021-09-29,0.0233,99182964,KWR
