Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1379247,2021-09-29,0.046799999999999994,14013149,MG
"Mill Road Capital Management, LLC",1175797,2021-09-29,0.039900000000000005,11946097,MG
Dimensional Fund Advisors LP,1005966,2021-09-29,0.0341,10220614,MG
Rockefeller Capital Management L.P.,918256,2021-09-29,0.031200000000000002,9329480,MG
"Vanguard Group, Inc. (The)",908573,2021-09-29,0.0308,9231101,MG
"Broad Run Investment Management, LLC",785984,2021-09-29,0.026699999999999998,7985597,MG
Royce & Associates LP,738015,2021-09-29,0.025099999999999997,7498232,MG
"Invenomic Capital Management, LP",558099,2021-09-29,0.0189,5670285,MG
"FMR, LLC",522612,2021-09-29,0.0177,5309737,MG
"Federated Hermes, Inc.",474296,2021-09-29,0.0161,4818847,MG
