Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2552640,2021-09-29,0.1058,573527155,HELE
"Vanguard Group, Inc. (The)",2280051,2021-09-29,0.09449999999999999,512281858,HELE
"FMR, LLC",2147635,2021-09-29,0.08900000000000001,482530631,HELE
Capital Research Global Investors,1765574,2021-09-29,0.0732,396689166,HELE
"Cooke & Bieler, Inc",1351011,2021-09-29,0.055999999999999994,303545151,HELE
JP Morgan Chase & Company,1283208,2021-09-29,0.053200000000000004,288311173,HELE
Wells Fargo & Company,1155689,2021-09-29,0.0479,259660204,HELE
Capital International Investors,1027759,2021-09-29,0.0426,230916892,HELE
"William Blair Investment Management, LLC",786289,2021-09-29,0.0326,176663412,HELE
State Street Corporation,728427,2021-09-29,0.0302,163662978,HELE
