Holder,Shares,Date Reported,% Out,Value,ABV
Nomura Holdings Inc.,1000000,2021-09-29,0.0348,9700000,DHBC
Marshall Wace LLP,850383,2021-09-29,0.0296,8248715,DHBC
Periscope Capital Inc.,822514,2021-09-29,0.0286,7978385,DHBC
Citadel Advisors LLC,799379,2021-09-29,0.0278,7753976,DHBC
Polar Asset Management Partners Inc.,750000,2021-09-29,0.026099999999999998,7275000,DHBC
"Goldman Sachs Group, Inc.",708762,2021-09-29,0.024700000000000003,6874991,DHBC
Davidson Kempner Capital Management LP,700000,2021-09-29,0.024300000000000002,6790000,DHBC
Hbk Investments L P,600800,2021-09-29,0.0209,5827760,DHBC
Linden Advisors LP,600000,2021-09-29,0.0209,5820000,DHBC
"Shaw D.E. & Co., Inc.",537286,2021-09-29,0.0187,5211674,DHBC
