Holder,Shares,Date Reported,% Out,Value,ABV
"Shaw D.E. & Co., Inc.",1485000,2021-12-30,0.09,14612400,SAMA
Polar Asset Management Partners Inc.,1408700,2021-12-30,0.08539999999999999,13861608,SAMA
"Atalaya Capital Management, LP",1206859,2021-12-30,0.0731,11875492,SAMA
"Radcliffe Capital Management, L.P.",983432,2021-12-30,0.0596,9676970,SAMA
"Tenor Capital Management Co., L.p.",742500,2021-12-30,0.045,7306200,SAMA
Marshall Wace LLP,741526,2021-12-30,0.0449,7296615,SAMA
Beryl Capital Management LLC,702490,2021-12-30,0.0426,6912501,SAMA
"Cubist Systematic Strategies, LLC",504870,2021-12-30,0.030600000000000002,4967920,SAMA
"Geode Capital Management, LLC",305269,2021-12-30,0.018500000000000003,3003846,SAMA
"Corbin Capital Partners, LP",278141,2021-12-30,0.0169,2736907,SAMA
