Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,4200635,2021-09-29,0.0203,47551188,NUV
UBS Group AG,3270179,2021-09-29,0.0158,37018426,NUV
"Baird Financial Group, Inc.",2984170,2021-09-29,0.0144,33780804,NUV
Bank of America Corporation,1145673,2021-09-29,0.0055000000000000005,12969018,NUV
"Johnson Financial Group, Inc.",921050,2021-09-29,0.0044,10426286,NUV
"United Capital Financial Advisers, LLC",868822,2021-09-29,0.0042,9835065,NUV
Cambridge Investment Research Advisors Inc.,844950,2021-09-29,0.0040999999999999995,9564834,NUV
Wells Fargo & Company,833560,2021-09-29,0.004,9435899,NUV
"Frisch Financial Group, Inc.",686721,2021-09-29,0.0033,7773681,NUV
"Raymond James & Associates, Inc.",652689,2021-09-29,0.0032,7388439,NUV
