Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",72566,2021-09-29,0.0141,390405,WHLM
"Two Sigma Investments, LP",70947,2021-09-29,0.0138,381694,WHLM
"Geode Capital Management, LLC",32372,2021-09-29,0.0063,174161,WHLM
"Two Sigma Advisers, LP",28900,2021-09-29,0.005600000000000001,155482,WHLM
"Vanguard Group, Inc. (The)",22778,2021-09-29,0.0044,122545,WHLM
Squarepoint Ops LLC,10570,2021-09-29,0.002,56866,WHLM
"Goldman Sachs Group, Inc.",10554,2021-09-29,0.002,56780,WHLM
Morgan Stanley,3434,2021-09-29,0.0007000000000000001,18474,WHLM
Bank of America Corporation,371,2021-09-29,0.0001,1995,WHLM
Blackrock Inc.,303,2021-09-29,0.0001,1630,WHLM
