Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2702795,2021-09-29,0.09910000000000001,92732896,COWN
"Vanguard Group, Inc. (The)",1787523,2021-09-29,0.0655,61329914,COWN
Azora Capital LP,1759125,2021-09-29,0.0645,60355578,COWN
Dimensional Fund Advisors LP,1315941,2021-09-29,0.0482,45149935,COWN
Arbiter Partners Capital Management LLC,932693,2021-09-29,0.0342,32000696,COWN
Nuveen Asset Management,881606,2021-09-29,0.0323,30247901,COWN
Millennium Management LLC,845444,2021-09-29,0.031,29007183,COWN
"FMR, LLC",806727,2021-09-29,0.0296,27678803,COWN
State Street Corporation,625188,2021-09-29,0.0229,21450200,COWN
"Jacobs Levy Equity Management, Inc.",618398,2021-09-29,0.0227,21217235,COWN
