Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",168675,2021-09-29,0.044500000000000005,4410851,ISDR
Bard Associates Inc.,111368,2021-09-29,0.0294,2912273,ISDR
Herald Investment Management Ltd,90000,2021-09-29,0.023700000000000002,2353500,ISDR
"Punch & Associates Investment Management, Inc.",45500,2021-09-29,0.012,1189825,ISDR
"Renaissance Technologies, LLC",42038,2021-09-29,0.0111,1099293,ISDR
Dimensional Fund Advisors LP,39413,2021-09-29,0.0104,1030649,ISDR
Seizert Capital Partners LLC,33148,2021-09-29,0.0087,866820,ISDR
"Geode Capital Management, LLC",22095,2021-09-29,0.0058,577784,ISDR
"Bridgeway Capital Management, Inc.",17900,2021-09-29,0.004699999999999999,468085,ISDR
Acadian Asset Management. LLC,15866,2021-09-29,0.0042,414895,ISDR
