Holder,Shares,Date Reported,% Out,Value,ABV
Van Eck Associates Corporation,20261732,2021-09-29,0.0455,9320396,GPL
Ruffer LLP,10048914,2021-09-29,0.0226,4622500,GPL
"Mirae Asset Global Investments Co., Ltd.",7356399,2021-09-29,0.0165,3383943,GPL
Smith (Donald) & Company Inc.,4770952,2021-09-29,0.010700000000000001,2194637,GPL
"Renaissance Technologies, LLC",3569562,2021-09-29,0.008,1641998,GPL
"ETF Managers Group, LLC",3533678,2021-09-29,0.0079,1625491,GPL
Te Ahumairangi Investment Management Limited,568197,2021-09-29,0.0013,261370,GPL
"Cloverfields Capital Group, LP",457166,2021-09-29,0.001,210296,GPL
Morgan Stanley,305584,2021-09-29,0.0007000000000000001,140568,GPL
Millennium Management LLC,234040,2021-09-29,0.0005,107658,GPL
