Holder,Shares,Date Reported,% Out,Value,ABV
"DARLINGTON PARTNERS CAPITAL MANAGEMENT, LP",6770087,2021-12-30,0.07200000000000001,88146532,ACEL
"Greenvale Capital, LLP",5350000,2021-12-30,0.056900000000000006,69657000,ACEL
Blackrock Inc.,4530410,2021-12-30,0.0482,58985938,ACEL
"Light Street Capital Management, LLC",4256931,2021-12-30,0.0453,55425241,ACEL
"American Century Companies, Inc.",4216001,2021-12-30,0.044800000000000006,54892333,ACEL
"Vanguard Group, Inc. (The)",3038517,2021-12-30,0.0323,39561491,ACEL
"Crescent Park Management, L.P.",2864080,2021-12-30,0.0304,37290321,ACEL
State Street Corporation,1004689,2021-12-30,0.010700000000000001,13081050,ACEL
"CIBC Private Wealth Group, LLC",977832,2021-12-30,0.0104,12731372,ACEL
"Geode Capital Management, LLC",953844,2021-12-30,0.0101,12419048,ACEL
