Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,18615135,2021-09-29,0.11349999999999999,240693695,SLQT
"Brookside Equity Partners, LLC",17678757,2021-09-29,0.10779999999999999,228586328,SLQT
"Vanguard Group, Inc. (The)",12999034,2021-09-29,0.0793,168077509,SLQT
Bank Of New York Mellon Corporation,9061897,2021-09-29,0.0553,117170328,SLQT
"Abrams Bison Investments, LLC",8000000,2021-09-29,0.048799999999999996,103440000,SLQT
"Parnassus Investments, LLC",7019083,2021-09-29,0.042800000000000005,90756743,SLQT
State Street Corporation,3807827,2021-09-29,0.0232,49235203,SLQT
Price (T.Rowe) Associates Inc,2703104,2021-09-29,0.0165,34951134,SLQT
"American Century Companies, Inc.",2500906,2021-09-29,0.015300000000000001,32336714,SLQT
"Mariner, LLC",2484617,2021-09-29,0.0152,32126097,SLQT
