Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3645185,2021-09-29,0.0983,123024993,TPIC
Schroder Investment Management Group,2470586,2021-09-29,0.0666,83382277,TPIC
"Vanguard Group, Inc. (The)",1791870,2021-09-29,0.0483,60475612,TPIC
"Greenvale Capital, LLP",1742551,2021-09-29,0.047,58811096,TPIC
Morgan Stanley,1669162,2021-09-29,0.045,56334217,TPIC
Bnp Paribas Asset Management Holding S.a.,1599286,2021-09-29,0.0431,53975902,TPIC
Invesco Ltd.,946182,2021-09-29,0.0255,31933642,TPIC
State Street Corporation,903020,2021-09-29,0.024399999999999998,30476925,TPIC
Dimensional Fund Advisors LP,731288,2021-09-29,0.0197,24680970,TPIC
Rockefeller Capital Management L.P.,698118,2021-09-29,0.018799999999999997,23561482,TPIC
