Holder,Shares,Date Reported,% Out,Value,ABV
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd",1891598,2021-09-29,0.029300000000000003,5920701,FRSX
State Street Corporation,1467221,2021-09-29,0.0227,4592401,FRSX
"Renaissance Technologies, LLC",459624,2021-09-29,0.0070999999999999995,1438623,FRSX
Citigroup Inc.,145900,2021-09-29,0.0023,456667,FRSX
Meitav Dash Investments Ltd,137357,2021-09-29,0.0021,429927,FRSX
Morgan Stanley,131383,2021-09-29,0.002,411228,FRSX
Kranot Hishtalmut Le Morim Tichoniim Havera Menahelet LTD,130817,2021-09-29,0.002,409457,FRSX
"ETF Managers Group, LLC",108076,2021-09-29,0.0017000000000000001,338277,FRSX
JP Morgan Chase & Company,107290,2021-09-29,0.0017000000000000001,335817,FRSX
"Susquehanna International Group, LLP",99861,2021-09-29,0.0015,312564,FRSX
