Holder,Shares,Date Reported,% Out,Value,ABV
"MMCAP International, Inc. SPC",905000,2021-12-30,0.063,8888548,WINV
"Boothbay Fund Management, LLC",900000,2021-12-30,0.0626,8839440,WINV
ATW Spac Management LLC,900000,2021-12-30,0.0626,8839440,WINV
"Karpus Management, Inc.",757476,2021-12-30,0.0527,7439626,WINV
"Saba Capital Management, L.P.",715056,2021-12-30,0.049699999999999994,7022994,WINV
Polar Asset Management Partners Inc.,575000,2021-12-30,0.04,5647420,WINV
Marshall Wace LLP,569078,2021-12-30,0.039599999999999996,5589256,WINV
Berkley W R Corp,519277,2021-12-30,0.0361,5100130,WINV
HGC Investment Management Inc.,500000,2021-12-30,0.0348,4910800,WINV
Shaolin Capital Management LLC,422815,2021-12-30,0.0294,4152719,WINV
