Holder,Shares,Date Reported,% Out,Value,ABV
Yong Rong (HK) Asset Management Ltd,4131317,2021-09-29,0.0605,25903357,CDXC
Blackrock Inc.,3143681,2021-09-29,0.046,19710879,CDXC
"Vanguard Group, Inc. (The)",2631573,2021-09-29,0.0385,16499962,CDXC
Bank of America Corporation,1430997,2021-09-29,0.021,8972351,CDXC
"ICONIQ Capital, LLC",1296354,2021-09-29,0.019,8128139,CDXC
Barclays PLC,956741,2021-09-29,0.013999999999999999,5998766,CDXC
State Street Corporation,885363,2021-09-29,0.013000000000000001,5551226,CDXC
"Geode Capital Management, LLC",864214,2021-09-29,0.0127,5418621,CDXC
Nuveen Asset Management,782004,2021-09-29,0.0115,4903165,CDXC
"Uniplan Investment Counsel, Inc.",681002,2021-09-29,0.01,4269882,CDXC
