Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,7755400,2021-12-30,0.18789999999999998,83060334,TDW
Blackrock Inc.,2764717,2021-12-30,0.067,29610119,TDW
"Robotti, Robert E.",2586134,2021-12-30,0.0626,27697495,TDW
"American International Group, Inc.",2363032,2021-12-30,0.0572,25308072,TDW
"Moerus Capital Management, LLC",2312642,2021-12-30,0.055999999999999994,24768395,TDW
"Third Avenue Management, LLC",2085705,2021-12-30,0.050499999999999996,22337900,TDW
"Vanguard Group, Inc. (The)",2069392,2021-12-30,0.0501,22163188,TDW
NYL Investors LLC,970612,2021-12-30,0.0235,10395254,TDW
Dimensional Fund Advisors LP,954453,2021-12-30,0.0231,10222191,TDW
State Street Corporation,810030,2021-12-30,0.0196,8675421,TDW
