Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",24718581,2021-09-29,0.0608,1190446860,DKNG
Price (T.Rowe) Associates Inc,19751444,2021-09-29,0.048600000000000004,951229543,DKNG
"ARK Investment Management, LLC",17535061,2021-09-29,0.0431,844488537,DKNG
"Wellington Management Group, LLP",15266238,2021-09-29,0.037599999999999995,735222022,DKNG
Blackrock Inc.,14188288,2021-09-29,0.0349,683307950,DKNG
Capital Research Global Investors,11626101,2021-09-29,0.0286,559913024,DKNG
Raine Capital Llc,11218011,2021-09-29,0.0276,540259409,DKNG
"Sumitomo Mitsui Trust Holdings, Inc.",10570495,2021-09-29,0.026000000000000002,509075039,DKNG
"Nikko Asset Management Americas, Inc.",9750179,2021-09-29,0.024,469568620,DKNG
"Atlas Venture Advisors, Inc.",6555608,2021-09-29,0.0161,315718081,DKNG
