Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",34988230,2021-09-29,0.0836,5225842032,WM
Blackrock Inc.,29534720,2021-09-29,0.0706,4411305779,WM
State Street Corporation,19558072,2021-09-29,0.046799999999999994,2921193633,WM
Bill & Melinda Gates Foundation Trust,18633672,2021-09-29,0.044500000000000005,2783125249,WM
Capital Research Global Investors,9683966,2021-09-29,0.0231,1446397161,WM
"Parnassus Investments, LLC",6614129,2021-09-29,0.0158,987886307,WM
"Geode Capital Management, LLC",6468494,2021-09-29,0.0155,966134263,WM
Lazard Asset Management LLC,6363240,2021-09-29,0.0152,950413526,WM
Nordea Investment Management AB,5616545,2021-09-29,0.0134,838887161,WM
Wells Fargo & Company,5373025,2021-09-29,0.0128,802515014,WM
