Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",3124561,2021-09-29,0.014499999999999999,101766951,PHI
Blackrock Inc.,709695,2021-09-29,0.0033,23114766,PHI
Parametric Portfolio Associates,459945,2021-09-29,0.0021,14980408,PHI
Kempen Capital Management N.V.,376809,2021-09-29,0.0017000000000000001,12272669,PHI
Dimensional Fund Advisors LP,291635,2021-09-29,0.0013,9498551,PHI
Royal Bank of Canada,284391,2021-09-29,0.0013,9262614,PHI
First Trust Advisors Lp,252954,2021-09-29,0.0012,8238711,PHI
"Guggenheim Capital, LLC",94733,2021-09-29,0.0004,3085453,PHI
Bank of Montreal/Can/,82649,2021-09-29,0.0004,2691877,PHI
"PanAgora Asset Management, Inc.",81982,2021-09-29,0.0004,2670153,PHI
