Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2456863,2021-09-29,0.0683,18819570,MESA
Royce & Associates LP,1749086,2021-09-29,0.048600000000000004,13397998,MESA
"Vanguard Group, Inc. (The)",1653626,2021-09-29,0.046,12666775,MESA
Dimensional Fund Advisors LP,885688,2021-09-29,0.0246,6784370,MESA
"Wedge Capital Management, L.L.P.",861830,2021-09-29,0.024,6601617,MESA
"Geode Capital Management, LLC",799574,2021-09-29,0.0222,6124736,MESA
State Street Corporation,774617,2021-09-29,0.0215,5933566,MESA
"Prudential Financial, Inc.",685866,2021-09-29,0.0191,5253733,MESA
"Two Sigma Advisers, LP",654400,2021-09-29,0.0182,5012704,MESA
"Bridgeway Capital Management, Inc.",641700,2021-09-29,0.0178,4915422,MESA
