Holder,Shares,Date Reported,% Out,Value,ABV
"Rivernorth Capital Management, Llc",6556816,2021-09-29,0.0219,99598035,NEA
"Bramshill Investments, Llc",5928007,2021-09-29,0.019799999999999998,90046426,NEA
Morgan Stanley,5268126,2021-09-29,0.0176,80022833,NEA
"Guggenheim Capital, LLC",4002423,2021-09-29,0.0134,60796805,NEA
Parametric Portfolio Associates,3929113,2021-09-29,0.0131,59683226,NEA
UBS Group AG,3082340,2021-09-29,0.0103,46820744,NEA
"Veritable, LP",2232673,2021-09-29,0.0075,33914302,NEA
SIT Investment Associates Inc,1831786,2021-09-29,0.0060999999999999995,27824829,NEA
Mackay-Shields LLC,1707583,2021-09-29,0.005699999999999999,25938185,NEA
Bank of America Corporation,1446174,2021-09-29,0.0048,21967383,NEA
