Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",21977218,2021-09-29,0.0916,391194480,MNDT
"FMR, LLC",19106482,2021-09-29,0.0796,340095379,MNDT
"Shapiro Capital Management Company, Inc.",15377117,2021-09-29,0.0641,273712682,MNDT
Allianz Asset Management GmbH,13692029,2021-09-29,0.0571,243718116,MNDT
"ClearBridge Investments, LLC",13326214,2021-09-29,0.0555,237206609,MNDT
Blackrock Inc.,12013599,2021-09-29,0.0501,213842062,MNDT
First Trust Advisors Lp,9248229,2021-09-29,0.0385,164618476,MNDT
Invesco Ltd.,6498579,2021-09-29,0.0271,115674706,MNDT
Bank of America Corporation,4872087,2021-09-29,0.0203,86723148,MNDT
Legal & General Group PLC,4235611,2021-09-29,0.0176,75393875,MNDT
