Holder,Shares,Date Reported,% Out,Value,ABV
Polar Asset Management Partners Inc.,2475000,2021-09-29,0.0959,24477750,APTMU
Millennium Management LLC,2475000,2021-09-29,0.0959,24477750,APTMU
"Apollo Management Holdings, L.P.",2450000,2021-09-29,0.095,24230500,APTMU
Magnetar Financial LLC,2000000,2021-09-29,0.0775,19780000,APTMU
"Atalaya Capital Management, LP",1500000,2021-09-29,0.0581,14835000,APTMU
Jabodon PT CO,1000000,2021-09-29,0.0388,9890000,APTMU
"King Street Capital Management, LP",1000000,2021-09-29,0.0388,9890000,APTMU
"Cohanzick Management, LLC",798002,2021-09-29,0.030899999999999997,7892239,APTMU
"Wealthspring Capital ,LLC",760803,2021-09-29,0.029500000000000002,7524341,APTMU
Calamos Advisors LLC,750000,2021-09-29,0.0291,7417500,APTMU
