Holder,Shares,Date Reported,% Out,Value,ABV
Capital Research Global Investors,1345308,2021-09-29,0.0463,66041169,GDEN
"Hill Path Capital, LP",1240876,2021-09-29,0.042699999999999995,60914602,GDEN
Blackrock Inc.,1165888,2021-09-29,0.0401,57233441,GDEN
"Vanguard Group, Inc. (The)",1045937,2021-09-29,0.036000000000000004,51345047,GDEN
"Goldman Sachs Group, Inc.",977164,2021-09-29,0.0336,47968980,GDEN
"Driehaus Capital Management, LLC",914536,2021-09-29,0.0315,44894572,GDEN
Invesco Ltd.,912997,2021-09-29,0.031400000000000004,44819022,GDEN
"Nantahala Capital Management, LLC",901237,2021-09-29,0.031,44241724,GDEN
Hood River Capital Management LLC,628841,2021-09-29,0.0216,30869804,GDEN
"Principal Financial Group, Inc.",524034,2021-09-29,0.018000000000000002,25724829,GDEN
