Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,15101555,2021-09-29,0.1753,311998126,DEA
"Vanguard Group, Inc. (The)",9994939,2021-09-29,0.11599999999999999,206495439,DEA
State Street Corporation,4406822,2021-09-29,0.0512,91044942,DEA
Royal Bank of Canada,2403774,2021-09-29,0.0279,49661970,DEA
"GW&K Investment Management, LLC",2013824,2021-09-29,0.023399999999999997,41605603,DEA
"Federated Hermes, Inc.",1830000,2021-09-29,0.0212,37807800,DEA
Janus Henderson Group PLC,1765448,2021-09-29,0.020499999999999997,36474155,DEA
"Ranger Global Real Estate Advisors, LLC",1732705,2021-09-29,0.020099999999999996,35797685,DEA
"Geode Capital Management, LLC",1611006,2021-09-29,0.0187,33283383,DEA
Dimensional Fund Advisors LP,1535721,2021-09-29,0.0178,31727995,DEA
