Holder,Shares,Date Reported,% Out,Value,ABV
"American Century Companies, Inc.",2115204,2021-09-29,0.0444,45963382,TGLS
"Portolan Capital Management, LLC",1415438,2021-09-29,0.0297,30757467,TGLS
Blackrock Inc.,400048,2021-09-29,0.0084,8693043,TGLS
Heartland Advisors Inc.,400000,2021-09-29,0.0084,8692000,TGLS
Polaris Capital Management Inc,393764,2021-09-29,0.0083,8556491,TGLS
Dimensional Fund Advisors LP,369326,2021-09-29,0.0077,8025453,TGLS
"Rutabaga Capital Management, LLC",346550,2021-09-29,0.0073,7530531,TGLS
Monarch Partners Asset Management LLC,323669,2021-09-29,0.0068000000000000005,7033327,TGLS
"Vanguard Group, Inc. (The)",294800,2021-09-29,0.0062,6406004,TGLS
Acadian Asset Management. LLC,270378,2021-09-29,0.005699999999999999,5875313,TGLS
