Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1309845,2021-09-29,0.0664,3903338,BSGM
"InterOcean Capital Group, LLC",887000,2021-09-29,0.045,2643260,BSGM
Blackrock Inc.,519976,2021-09-29,0.0264,1549528,BSGM
"Saltoro Capital, LP",256079,2021-09-29,0.013000000000000001,763115,BSGM
"Geode Capital Management, LLC",254848,2021-09-29,0.0129,759447,BSGM
Cambridge Investment Research Advisors Inc.,204589,2021-09-29,0.0104,609675,BSGM
"Zeke Capital Advisors, Llc",201788,2021-09-29,0.0102,601328,BSGM
Gsa Capital Partners Llp,125608,2021-09-29,0.0064,374311,BSGM
"Susquehanna International Group, LLP",113234,2021-09-29,0.005699999999999999,337437,BSGM
"Ergoteles, LLC",112900,2021-09-29,0.005699999999999999,336442,BSGM
