Holder,Shares,Date Reported,% Out,Value,ABV
"Nuance Investments, LLC",9677222,2021-09-29,0.022000000000000002,332315803,SNN
"Fiduciary Management, Inc.",6688117,2021-09-29,0.0152,229669937,SNN
Bank of Montreal/Can/,2200150,2021-09-29,0.005,75553151,SNN
"Cambiar Investors, LLC",1698947,2021-09-29,0.0039000000000000003,58341839,SNN
Bank of America Corporation,1245125,2021-09-29,0.0028000000000000004,42757592,SNN
Royal Bank of Canada,1114165,2021-09-29,0.0025,38260426,SNN
Parametric Portfolio Associates,912643,2021-09-29,0.0021,31340160,SNN
Wells Fargo & Company,738324,2021-09-29,0.0017000000000000001,25354046,SNN
"Raymond James & Associates, Inc.",738220,2021-09-29,0.0017000000000000001,25350474,SNN
Millennium Management LLC,696613,2021-09-29,0.0016,23921690,SNN
