Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",16485440,2021-09-29,0.11449999999999999,2563485920,DOV
JP Morgan Chase & Company,11253104,2021-09-29,0.0782,1749857672,DOV
Blackrock Inc.,10492744,2021-09-29,0.0729,1631621692,DOV
State Street Corporation,7000519,2021-09-29,0.048600000000000004,1088580704,DOV
Bank of America Corporation,5354648,2021-09-29,0.037200000000000004,832647764,DOV
Boston Partners,4354504,2021-09-29,0.0302,677125372,DOV
Macquarie Group Limited,3435433,2021-09-29,0.0239,534209831,DOV
"Franklin Resources, Inc.",3294479,2021-09-29,0.0229,512291484,DOV
"Geode Capital Management, LLC",2534709,2021-09-29,0.0176,394147249,DOV
Wells Fargo & Company,2521203,2021-09-29,0.0175,392047066,DOV
