Holder,Shares,Date Reported,% Out,Value,ABV
"AllianceBernstein, L.P.",2957728,2021-09-29,0.0756,46613793,BYSI
Blackrock Inc.,1601971,2021-09-29,0.040999999999999995,25247062,BYSI
Morgan Stanley,453806,2021-09-29,0.0116,7151982,BYSI
State Street Corporation,442509,2021-09-29,0.0113,6973941,BYSI
"Two Sigma Investments, LP",328406,2021-09-29,0.0084,5175678,BYSI
Tanaka Capital Management Inc,319381,2021-09-29,0.008199999999999999,5033444,BYSI
Citadel Advisors LLC,271392,2021-09-29,0.0069,4277137,BYSI
"Geode Capital Management, LLC",250016,2021-09-29,0.0064,3940252,BYSI
"Susquehanna International Group, LLP",248932,2021-09-29,0.0064,3923168,BYSI
Millennium Management LLC,223821,2021-09-29,0.005699999999999999,3527418,BYSI
