Holder,Shares,Date Reported,% Out,Value,ABV
"Susquehanna International Group, LLP",412550,2021-09-29,0.0034000000000000002,309412,AEZS
"Renaissance Technologies, LLC",341400,2021-09-29,0.0028000000000000004,256050,AEZS
Natixis,293800,2021-09-29,0.0024,220350,AEZS
Edmond De Rothschild Holding S.A.,100000,2021-09-29,0.0008,75000,AEZS
Virtu Financial LLC,97908,2021-09-29,0.0008,73431,AEZS
"Geode Capital Management, LLC",91492,2021-09-29,0.0008,68619,AEZS
"Goldman Sachs Group, Inc.",84500,2021-09-29,0.0007000000000000001,63375,AEZS
JP Morgan Chase & Company,74600,2021-09-29,0.0006,55950,AEZS
"Simplex Trading, LLC",71791,2021-09-29,0.0006,53843,AEZS
"Group One Trading, L.P.",60916,2021-09-29,0.0005,45687,AEZS
