Holder,Shares,Date Reported,% Out,Value,ABV
Calamos Market Neutral Income Fund,1000000,2021-10-30,0.05,10060000,FIACU
CrossingBridge Low Duration High Yield Fund,90000,2021-10-30,0.0045000000000000005,905400,FIACU
