Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4691089,2021-09-29,0.14679999999999999,269737617,EGBN
"Vanguard Group, Inc. (The)",3371269,2021-09-29,0.10550000000000001,193847967,EGBN
Wasatch Advisors Inc,2573592,2021-09-29,0.0805,147981540,EGBN
Victory Capital Management Inc.,1463856,2021-09-29,0.0458,84171720,EGBN
Dimensional Fund Advisors LP,1351908,2021-09-29,0.042300000000000004,77734710,EGBN
State Street Corporation,1317399,2021-09-29,0.0412,75750442,EGBN
"FMR, LLC",1130622,2021-09-29,0.0354,65010765,EGBN
"Geode Capital Management, LLC",500095,2021-09-29,0.015700000000000002,28755462,EGBN
Northern Trust Corporation,454702,2021-09-29,0.014199999999999999,26145365,EGBN
Bank Of New York Mellon Corporation,408193,2021-09-29,0.0128,23471097,EGBN
