Holder,Shares,Date Reported,% Out,Value,ABV
Mackay-Shields LLC,1378688,2021-09-29,0.0443,20046123,MHN
Morgan Stanley,498763,2021-09-29,0.016,7252014,MHN
"Rivernorth Capital Management, Llc",396379,2021-09-29,0.0127,5763350,MHN
"Guggenheim Capital, LLC",388050,2021-09-29,0.0125,5642247,MHN
Bank of America Corporation,322308,2021-09-29,0.0104,4686358,MHN
"Hennion & Walsh Asset Management, Inc.",284791,2021-09-29,0.0091,4140861,MHN
"Claybrook Capital, LLC",278561,2021-09-29,0.0089,4050276,MHN
UBS Group AG,164282,2021-09-29,0.0053,2388660,MHN
Wells Fargo & Company,145570,2021-09-29,0.004699999999999999,2116587,MHN
Royal Bank of Canada,108352,2021-09-29,0.0034999999999999996,1575438,MHN
