Holder,Shares,Date Reported,% Out,Value,ABV
"Ameriprise Financial, Inc.",411930,2021-09-29,0.047599999999999996,3979243,EDUC
"Renaissance Technologies, LLC",339525,2021-09-29,0.0392,3279811,EDUC
"Vanguard Group, Inc. (The)",279491,2021-09-29,0.0323,2699883,EDUC
Dimensional Fund Advisors LP,176940,2021-09-29,0.0204,1709240,EDUC
"Bridgeway Capital Management, Inc.",93400,2021-09-29,0.0108,902244,EDUC
Whittier Trust Company,92000,2021-09-29,0.0106,888720,EDUC
Hillsdale Investment Management Inc.,87371,2021-09-29,0.0101,844003,EDUC
Bank Of New York Mellon Corporation,73422,2021-09-29,0.0085,709256,EDUC
"Hussman Strategic Advisors, Inc.",62000,2021-09-29,0.0072,598920,EDUC
"Geode Capital Management, LLC",54899,2021-09-29,0.0063,530324,EDUC
