Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",5133156,2021-09-29,0.13419999999999999,1232368092,CHDN
"Vanguard Group, Inc. (The)",3436358,2021-09-29,0.0898,825000828,CHDN
Blackrock Inc.,3290424,2021-09-29,0.086,789964993,CHDN
"London Company of Virginia, (The)",1018291,2021-09-29,0.026600000000000002,244471303,CHDN
State Street Corporation,879591,2021-09-29,0.023,211172207,CHDN
"Nitorum Capital, L.P.",815695,2021-09-29,0.0213,195832055,CHDN
Schroder Investment Management Group,732326,2021-09-29,0.0191,175816826,CHDN
Artemis Investment Management LLP,636599,2021-09-29,0.0166,152834687,CHDN
Brown Advisory Inc.,505287,2021-12-30,0.0132,121723638,CHDN
Price (T.Rowe) Associates Inc,488218,2021-09-29,0.0128,117211377,CHDN
