Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",52225032,2021-09-29,0.1561,5084629115,CBRE
Blackrock Inc.,32980167,2021-09-29,0.09849999999999999,3210949059,CBRE
"FMR, LLC",14603123,2021-09-29,0.0436,1421760055,CBRE
State Street Corporation,14025897,2021-09-29,0.04190000000000001,1365561331,CBRE
Baillie Gifford and Company,11121281,2021-09-29,0.0332,1082767918,CBRE
Harris Associates L.P.,10272317,2021-09-29,0.030699999999999998,1000112783,CBRE
"ValueAct Holdings, L.P.",9232609,2021-09-29,0.0276,898886812,CBRE
"Geode Capital Management, LLC",6941655,2021-09-29,0.0207,675839530,CBRE
Generation Investment Management LLP,6827259,2021-09-29,0.0204,664701936,CBRE
Invesco Ltd.,6540098,2021-09-29,0.0195,636743941,CBRE
