Holder,Shares,Date Reported,% Out,Value,ABV
"Silver Lake Group, LLC",67085136,2021-09-29,0.34340000000000004,1106233892,EVCM
Standard Investments LLC,4179494,2021-09-29,0.021400000000000002,68919856,EVCM
FIL LTD,3555591,2021-09-29,0.0182,58631695,EVCM
"12 West Capital Management, LP",1275000,2021-09-29,0.006500000000000001,21024750,EVCM
"Goldman Sachs Group, Inc.",1207242,2021-09-29,0.0062,19907420,EVCM
Blackrock Inc.,937450,2021-09-29,0.0048,15458550,EVCM
"Ghisallo Capital Management, LLC",800000,2021-09-29,0.0040999999999999995,13192000,EVCM
Invesco Ltd.,658926,2021-09-29,0.0034000000000000002,10865689,EVCM
"Islet Management, LP",550000,2021-09-29,0.0028000000000000004,9069500,EVCM
"FMR, LLC",470198,2021-09-29,0.0024,7753565,EVCM
