Holder,Shares,Date Reported,% Out,Value,ABV
"Berkshire Hathaway, Inc",400000000,2021-09-29,0.0926,20988000000,KO
"Vanguard Group, Inc. (The)",343659763,2021-09-29,0.0796,18031827764,KO
Blackrock Inc.,269857499,2021-09-29,0.0625,14159422972,KO
State Street Corporation,167613030,2021-09-29,0.0388,8794655684,KO
"Wellington Management Group, LLP",71721312,2021-09-29,0.0166,3763217240,KO
"FMR, LLC",68987636,2021-09-29,0.016,3619781260,KO
"Geode Capital Management, LLC",67408461,2021-09-29,0.015600000000000001,3536921948,KO
JP Morgan Chase & Company,61104834,2021-09-29,0.0141,3206170639,KO
Morgan Stanley,50747845,2021-09-29,0.011699999999999999,2662739427,KO
"Charles Schwab Investment Management, Inc.",48055866,2021-09-29,0.0111,2521491289,KO
