Holder,Shares,Date Reported,% Out,Value,ABV
Adage Capital Partners GP L.L.C.,437879,2021-12-30,0.032799999999999996,11376096,TCBX
Mendon Capital Advisors Corp,407208,2021-12-30,0.0305,10579263,TCBX
"AllianceBernstein, L.P.",336243,2021-12-30,0.0252,8735593,TCBX
"Wellington Management Group, LLP",295464,2021-12-30,0.022099999999999998,7676154,TCBX
"Banc Funds Company, L.L.C. (The)",275000,2021-12-30,0.0206,7144500,TCBX
"Kennedy Capital Management, Inc.",222355,2021-12-30,0.0167,5776782,TCBX
Next Century Growth Investors LLC,195388,2021-12-30,0.0146,5076180,TCBX
Voya Investment Management LLC,144521,2021-12-30,0.0108,3754655,TCBX
Forest Hill Capital LLC,125000,2021-12-30,0.009399999999999999,3247500,TCBX
"Philadelphia Financial Management Of San Francisco, Llc",122650,2021-12-30,0.0092,3186447,TCBX
