Holder,Shares,Date Reported,% Out,Value,ABV
Bank of Montreal/Can/,370000,2021-09-29,0.0703,3755500,GRCY
Hudson Bay Capital Management Lp,325000,2021-09-29,0.061799999999999994,3298750,GRCY
Mizuho Securities USA LLC,298905,2021-09-29,0.056799999999999996,3033885,GRCY
"Boothbay Fund Management, LLC",257081,2021-09-29,0.0489,2609372,GRCY
ATW Spac Management LLC,257081,2021-09-29,0.0489,2609372,GRCY
Glazer Capital LLC,230715,2021-09-29,0.043899999999999995,2341757,GRCY
Polar Asset Management Partners Inc.,200000,2021-09-29,0.038,2030000,GRCY
Periscope Capital Inc.,190450,2021-09-29,0.0362,1933067,GRCY
"Wolverine Asset Management, LLC",88834,2021-09-29,0.0169,901665,GRCY
CNH Partners LLC,43886,2021-09-29,0.0083,445442,GRCY
