Holder,Shares,Date Reported,% Out,Value,ABV
Janus Henderson Group PLC,2372622,2021-09-29,0.0146,10985239,XOS
DSAM Partners (London) Ltd,1203000,2021-09-29,0.0074,5569890,XOS
"Vanguard Group, Inc. (The)",1186622,2021-09-29,0.0073,5494059,XOS
"Zimmer Partners, LP",1176306,2021-09-29,0.0072,5446296,XOS
Blackstone Inc,1000000,2021-09-29,0.0060999999999999995,4630000,XOS
"Shaw D.E. & Co., Inc.",1000000,2021-09-29,0.0060999999999999995,4630000,XOS
Millennium Management LLC,810842,2021-09-29,0.005,3754198,XOS
"Luxor Capital Group, LP",800000,2021-09-29,0.0049,3704000,XOS
"Alyeska Investment Group, L.P.",530237,2021-09-29,0.0033,2454997,XOS
Citadel Advisors LLC,520986,2021-09-29,0.0032,2412165,XOS
