Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",1343459,2021-09-29,0.023700000000000002,1598716,NBRV
Frazier Management LLC,425650,2021-09-29,0.0075,506523,NBRV
"Renaissance Technologies, LLC",217885,2021-09-29,0.0038,259283,NBRV
Aisling Capital Management LP,191028,2021-09-29,0.0034000000000000002,227323,NBRV
Morgan Stanley,99183,2021-09-29,0.0017000000000000001,118027,NBRV
Millennium Management LLC,99151,2021-09-29,0.0017000000000000001,117989,NBRV
State Street Corporation,85936,2021-09-29,0.0015,102263,NBRV
Citadel Advisors LLC,71877,2021-09-29,0.0013,85533,NBRV
ABG Innovation Capital Partners III GP Limited,45849,2021-09-29,0.0008,54560,NBRV
"Geode Capital Management, LLC",42738,2021-09-29,0.0008,50858,NBRV
