Holder,Shares,Date Reported,% Out,Value,ABV
Millennium Management LLC,658000,2021-09-29,0.0329,6599740,KAIRU
Magnetar Financial LLC,632335,2021-09-29,0.0316,6342320,KAIRU
BlueCrest Capital Management Ltd,426000,2021-09-29,0.0213,4272780,KAIRU
HGC Investment Management Inc.,325000,2021-09-29,0.0163,3259750,KAIRU
Glazer Capital LLC,287963,2021-09-29,0.0144,2888268,KAIRU
Hsbc Holdings Plc,249998,2021-09-29,0.0125,2507479,KAIRU
"Westchester Capital Management, LLC",221942,2021-09-29,0.0111,2226078,KAIRU
Shaolin Capital Management LLC,200000,2021-09-29,0.01,2006000,KAIRU
Wisconsin (State Of) Investment Board,196447,2021-09-29,0.0098,1970363,KAIRU
Citigroup Inc.,184300,2021-09-29,0.0092,1848529,KAIRU
