Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3400711,2021-09-29,0.1664,233424803,MTRN
"Vanguard Group, Inc. (The)",2204296,2021-09-29,0.10779999999999999,151302877,MTRN
Dimensional Fund Advisors LP,1303617,2021-09-29,0.0638,89480270,MTRN
State Street Corporation,944759,2021-09-29,0.0462,64848257,MTRN
ABRDN PLC,757374,2021-09-29,0.0371,51986151,MTRN
"William Blair Investment Management, LLC",586456,2021-09-29,0.0287,40254339,MTRN
Bank Of New York Mellon Corporation,503849,2021-09-29,0.024700000000000003,34584195,MTRN
"Barrow, Hanley Mewhinney & Strauss, LLC",465888,2021-09-29,0.022799999999999997,31978552,MTRN
Nuveen Asset Management,445202,2021-09-29,0.0218,30558665,MTRN
Northern Trust Corporation,439753,2021-09-29,0.0215,30184645,MTRN
