Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1798183,2021-09-29,0.11359999999999999,84244873,ATNI
Dimensional Fund Advisors LP,1183408,2021-09-29,0.0748,55442664,ATNI
"Vanguard Group, Inc. (The)",1140415,2021-09-29,0.0721,53428442,ATNI
Global Alpha Capital Management Ltd.,905822,2021-09-29,0.0572,42437760,ATNI
Macquarie Group Limited,582279,2021-09-29,0.0368,27279771,ATNI
Brown Brothers Harriman & Co,528445,2021-09-29,0.0334,24757648,ATNI
"Renaissance Technologies, LLC",527300,2021-09-29,0.0333,24704005,ATNI
State Street Corporation,392129,2021-09-29,0.0248,18371243,ATNI
"Aristotle Capital Boston, LLC",355760,2021-09-29,0.0225,16667356,ATNI
Heartland Advisors Inc.,286874,2021-09-29,0.0181,13440046,ATNI
