Holder,Shares,Date Reported,% Out,Value,ABV
Capital World Investors,15534692,2021-09-29,0.0246,204281199,ARVL
"Wellington Management Group, LLP",12655090,2021-09-29,0.02,166414433,ARVL
"FMR, LLC",3705829,2021-09-29,0.0059,48731651,ARVL
Goldman Sachs Group Inc,1995497,2021-09-29,0.0032,26240785,ARVL
Blackrock Inc.,1145571,2021-09-29,0.0018,15064258,ARVL
Wisconsin (State Of) Investment Board,793189,2021-09-29,0.0013,10430435,ARVL
Magnetar Financial LLC,646875,2021-09-29,0.001,8506406,ARVL
Jennison Associates LLC,602539,2021-09-29,0.001,7923387,ARVL
UBS O'Connor LLC,412187,2021-09-29,0.0007000000000000001,5420259,ARVL
"Geode Capital Management, LLC",390811,2021-09-29,0.0006,5139164,ARVL
