Holder,Shares,Date Reported,% Out,Value,ABV
"Satter Management Company, LP",2227500,2021-09-29,0.04650000000000001,7751700,ASMB
"Armistice Capital, LLC",2208000,2021-09-29,0.0461,7683840,ASMB
Blackrock Inc.,1969977,2021-09-29,0.0412,6855519,ASMB
"Vanguard Group, Inc. (The)",1903733,2021-09-29,0.0398,6624990,ASMB
Platinum Investment Management Ltd,1653009,2021-09-29,0.0345,5752471,ASMB
"Boxer Capital, LLC",1500000,2021-09-29,0.0313,5220000,ASMB
Candriam Luxembourg S.C.A.,1468846,2021-09-29,0.030699999999999998,5111584,ASMB
Acadian Asset Management. LLC,1412727,2021-09-29,0.029500000000000002,4916289,ASMB
"Soleus Capital Management, L.P.",1122000,2021-09-29,0.023399999999999997,3904560,ASMB
Hudson Bay Capital Management Lp,850000,2021-09-29,0.0178,2958000,ASMB
