Holder,Shares,Date Reported,% Out,Value,ABV
"Sabby Management, LLC",420179,2021-09-29,0.0332,1941226,EKSO
"Vanguard Group, Inc. (The)",408638,2021-09-29,0.0323,1887907,EKSO
"Geode Capital Management, LLC",108122,2021-09-29,0.0085,499523,EKSO
Blackrock Inc.,105897,2021-09-29,0.0084,489244,EKSO
"Highland Capital Management Fund Advisors, L.P.",38135,2021-09-29,0.003,176183,EKSO
Compagnie Lombard Odier SCmA,35000,2021-09-29,0.0028000000000000004,161700,EKSO
Citadel Advisors LLC,26051,2021-09-29,0.0021,120355,EKSO
Northern Trust Corporation,23598,2021-09-29,0.0019,109022,EKSO
"Strategic Wealth Investment Group, LLC",23028,2021-09-29,0.0018,106389,EKSO
State Street Corporation,21680,2021-09-29,0.0017000000000000001,100161,EKSO
