Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2198629,2021-09-29,0.1152,335994483,JJSF
"Vanguard Group, Inc. (The)",1683098,2021-09-29,0.0882,257211036,JJSF
Wells Fargo & Company,1280903,2021-09-29,0.06709999999999999,195747596,JJSF
Macquarie Group Limited,1030322,2021-09-29,0.054000000000000006,157453808,JJSF
"Champlain Investment Partners, LLC",599305,2021-09-29,0.031400000000000004,91585790,JJSF
State Street Corporation,485207,2021-09-29,0.0254,74149333,JJSF
Westwood Holdings Group Inc.,427268,2021-09-29,0.022400000000000003,65295095,JJSF
Geneva Capital Management LLC,426694,2021-09-29,0.022400000000000003,65207377,JJSF
Dimensional Fund Advisors LP,390867,2021-09-29,0.020499999999999997,59732294,JJSF
First Trust Advisors Lp,386742,2021-09-29,0.0203,59101912,JJSF
