Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5446042,2021-09-29,0.1363,102276668,OSPN
"Legion Partners Asset Management, LLC",2827929,2021-09-29,0.0708,53108506,OSPN
Legal & General Group PLC,2280494,2021-09-29,0.0571,42827677,OSPN
"Vanguard Group, Inc. (The)",2280115,2021-09-29,0.0571,42820559,OSPN
"ETF Managers Group, LLC",1505020,2021-09-29,0.0377,28264275,OSPN
"Neuberger Berman Group, LLC",1408203,2021-09-29,0.0352,26446052,OSPN
State Street Corporation,1368267,2021-09-29,0.0342,25696054,OSPN
Dimensional Fund Advisors LP,1228979,2021-09-29,0.0308,23080225,OSPN
"Ancora Advisors, Llc",1091366,2021-09-29,0.0273,20495853,OSPN
First Trust Advisors Lp,1057632,2021-09-29,0.0265,19862328,OSPN
