Holder,Shares,Date Reported,% Out,Value,ABV
"Deerfield Management Company, L.P. (Series C)",1000000,2021-03-30,0.0966,10012400,EUCRU
Price (T.Rowe) Associates Inc,786890,2021-03-30,0.076,7878657,EUCRU
BVF Inc.,500000,2021-03-30,0.0483,5006200,EUCRU
Magnetar Financial LLC,450000,2021-03-30,0.0435,4505580,EUCRU
"Altium Capital Management, LP",400000,2021-03-30,0.038599999999999995,4004960,EUCRU
"Verition Fund Management, LLC",397692,2021-03-30,0.0384,3981851,EUCRU
Healthcor Management LP,334180,2021-03-30,0.0323,3345943,EUCRU
"Sio Capital Management, LLC",300000,2021-03-30,0.028999999999999998,3003720,EUCRU
"Rock Springs Capital Management, LP",206000,2021-03-30,0.0199,2062554,EUCRU
Kingdon Capital Management LLC,200000,2021-03-30,0.019299999999999998,2002480,EUCRU
