Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,8608642,2021-09-29,0.1895,422253890,EAT
"Vanguard Group, Inc. (The)",5293734,2021-09-29,0.1166,259657652,EAT
"FMR, LLC",2955027,2021-09-29,0.06509999999999999,144944074,EAT
State Street Corporation,1517704,2021-09-29,0.0334,74443381,EAT
Macquarie Group Limited,1481820,2021-09-29,0.0326,72683271,EAT
Tremblant Capital Group,1430903,2021-09-29,0.0315,70185792,EAT
"Samlyn Capital, LLC",1353991,2021-09-29,0.0298,66413258,EAT
Nordea Investment Management AB,1237149,2021-09-29,0.027200000000000002,60682158,EAT
Dimensional Fund Advisors LP,858127,2021-09-29,0.0189,42091129,EAT
"Principal Financial Group, Inc.",811231,2021-09-29,0.0179,39790880,EAT
