Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,11903855,2021-09-29,0.1143,808985985,SF
"Vanguard Group, Inc. (The)",9517002,2021-09-29,0.09140000000000001,646775455,SF
Capital Research Global Investors,6079763,2021-09-29,0.0584,413180693,SF
Macquarie Group Limited,4747045,2021-09-29,0.045599999999999995,322609178,SF
"AllianceBernstein, L.P.",4432056,2021-09-29,0.0426,301202525,SF
Earnest Partners LLC,2891323,2021-09-29,0.0278,196494311,SF
State Street Corporation,2642301,2021-09-29,0.0254,179570775,SF
Dimensional Fund Advisors LP,2592076,2021-09-29,0.024900000000000002,176157484,SF
Stifel Financial Corporation,2279739,2021-09-29,0.0219,154931062,SF
Millennium Management LLC,2270625,2021-09-29,0.0218,154311675,SF
