Holder,Shares,Date Reported,% Out,Value,ABV
"First Pacific Advisors, LP",1248748,2021-09-29,0.0499,12387580,DISAU
"TOMS Capital Investment Management, LP",1108254,2021-09-29,0.0443,10993879,DISAU
"Third Point, LLC",1000000,2021-09-29,0.04,9920000,DISAU
Periscope Capital Inc.,979343,2021-09-29,0.0392,9715082,DISAU
Magnetar Financial LLC,619415,2021-09-29,0.0248,6144596,DISAU
"Jane Street Group, LLC",606037,2021-09-29,0.0242,6011887,DISAU
Calamos Advisors LLC,500000,2021-09-29,0.02,4960000,DISAU
"Apollo Management Holdings, L.P.",498837,2021-09-29,0.02,4948463,DISAU
Glazer Capital LLC,203635,2021-09-29,0.008100000000000001,2020059,DISAU
"Wealthspring Capital ,LLC",173494,2021-09-29,0.0069,1721060,DISAU
