Holder,Shares,Date Reported,% Out,Value,ABV
"VR Adviser, LLC",3800000,2021-09-29,0.0956,42978000,ALT
State Street Corporation,3524018,2021-09-29,0.08869999999999999,39856643,ALT
Blackrock Inc.,2941790,2021-09-29,0.07400000000000001,33271644,ALT
"Avidity Partners Management, LP",2167900,2021-09-29,0.0546,24518949,ALT
"Vanguard Group, Inc. (The)",1636357,2021-09-29,0.0412,18507197,ALT
"Tang Capital Management, LLC",1600000,2021-09-29,0.0403,18096000,ALT
Credit Suisse AG,1410397,2021-09-29,0.0355,15951590,ALT
Citadel Advisors LLC,1089852,2021-09-29,0.0274,12326226,ALT
Sphera Funds Management Ltd,1088854,2021-09-29,0.0274,12314938,ALT
"Baker Brothers Advisors, LLC",1072038,2021-09-29,0.027000000000000003,12124749,ALT
