Holder,Shares,Date Reported,% Out,Value,ABV
"Susquehanna International Group, LLP",21843357,2021-09-29,0.0132,14811980,SNDL
"Two Sigma Investments, LP",15376796,2021-09-29,0.009300000000000001,10427005,SNDL
"Mirae Asset Global Investments Co., Ltd.",15330003,2021-09-29,0.0092,10395275,SNDL
"Renaissance Technologies, LLC",5754905,2021-09-29,0.0034999999999999996,3902401,SNDL
Morgan Stanley,5089640,2021-09-29,0.0031,3451284,SNDL
State Street Corporation,2166259,2021-09-29,0.0013,1468940,SNDL
GMT Capital Corp,2110900,2021-09-29,0.0013,1431401,SNDL
Citadel Advisors LLC,2099276,2021-09-29,0.0013,1423519,SNDL
Bank of Montreal/Can/,1621558,2021-09-29,0.001,1099578,SNDL
Millennium Management LLC,1498586,2021-09-29,0.0009,1016191,SNDL
